student_id,student_name,study_hours,attendance,sleep_hours,internet_usage,assignments_completed,previous_score
2401,Vijay Pawar,1,80,8.2,5.7,3,54
2402,Vishal Khan,6,77,7.6,5.4,8,68
2403,Yash Kale,8,80,6.6,3.8,7,84
2404,Yogesh Gaikwad,6,72,8.7,6.3,5,72
2405,Zoya Desai,4,82,7.9,6.4,2,45
2406,Aarav Dhumal,9,80,7.1,5.9,2,82
2407,Aditi Malik,4,67,5.8,2.9,10,84
2408,Aditya Ingale,8,71,7.6,4.3,2,77
2409,Akash Singh,5,66,7.4,4,8,51
2410,Akshay Shinde,1,94,7.7,6.7,3,56
2411,Aman Naik,6,87,8.1,6.7,5,65
2412,Amit Kadam,1,75,8.7,7.1,2,88
2413,Ananya Lokhande,10,76,8.8,2.6,7,85
2414,Aniket Roy,7,63,7.5,6.2,2,45
2415,Anjali Borkar,4,71,8.9,7.1,7,43
2416,Arjun Gupta,5,97,8.6,2.2,10,42
2417,Aryan Chavan,7,61,5,1.3,8,91
2418,Ashish Thakur,3,65,7.6,1.7,7,88
2419,Ayush Gawande,3,94,5.7,5.2,10,52
2420,Bhavna Salve,5,81,6.2,4,9,91
2421,Chetan Das,3,61,6.2,2.4,8,68
2422,Deepak Mane,8,80,6.9,4.7,7,57
2423,Deepika Joshi,2,90,5,6.5,5,81
2424,Dhruv More,9,74,5.9,7,7,43
2425,Divya Raut,4,75,5.1,6.3,2,46
2426,Gaurav Sawant,6,85,7.6,7.2,9,54
2427,Isha Rathod,2,84,8.6,5.2,9,74
2428,Karan Iyer,4,97,9,6.9,4,86
2429,Kavya Pandey,8,70,6.8,3.9,8,68
2430,Kiran Verma,3,71,6,7,8,64
2431,Kunal Kulkarni,2,66,8.4,7.3,9,72
2432,Manish Agrawal,6,87,5.5,5.8,10,40
2433,Meera Suryawanshi,2,81,8.9,4,8,77
2434,Mohit Chaudhary,4,74,7.9,3,10,85
2435,Neha Reddy,5,88,7,3.3,4,63
2436,Nikhil Dubey,6,75,5.4,1.9,5,76
2437,Nisha Patil,7,68,5.1,1.3,3,56
2438,Pallavi Deshmukh,7,82,7.2,3.9,9,92
2439,Pankaj Mehta,9,77,6.7,1.3,4,50
2440,Pooja Wagh,1,76,8.4,7.2,6,47
2441,Prakash Yadav,4,78,7.6,5.5,3,92
2442,Priya Nair,1,97,6.7,6.9,4,68
2443,Rahul Saxena,1,68,5.9,4.1,8,62
2444,Raj Sharma,3,71,6.9,2.6,4,85
2445,Rakesh Jadhav,6,83,5.7,3,6,55
2446,Riya Mishra,9,61,7.7,7,6,56
2447,Rohan Bhosale,8,65,7.4,1.9,7,42
2448,Rohit Tiwari,7,83,8.2,5.9,4,69
2449,Sachin Pande,8,80,6.8,2.6,6,82
2450,Sakshi Kapoor,2,86,6.1,3.5,2,95
2451,Sameer Pawar,9,64,8.3,1,6,69
2452,Sana Khan,9,95,7.8,4.4,2,44
2453,Sanjay Kale,1,79,7.8,1.9,8,50
2454,Sanya Gaikwad,5,66,7.1,7,9,55
2455,Shivam Desai,9,72,8.5,1.7,5,90
2456,Shraddha Dhumal,5,69,5.9,2.8,9,72
2457,Shreya Malik,9,78,6.6,1.1,5,92
2458,Sneha Ingale,10,79,8.2,8,9,87
2459,Sonali Singh,5,77,5.5,5.5,6,89
2460,Sonal Shinde,1,78,8.2,5.5,6,55
2461,Sourabh Naik,4,97,6.4,4.6,5,71
2462,Tanmay Kadam,3,99,5.5,7.1,10,43
2463,Tanya Lokhande,5,80,5.3,2,8,60
2464,Varun Roy,6,99,8.4,6.5,6,57
2465,Vikas Borkar,5,93,8.1,6.6,9,49
2466,Vijay Gupta,2,93,6.2,1.3,6,43
2467,Vishal Chavan,4,69,5.5,1.9,9,61
2468,Yash Thakur,7,77,6,4.8,6,43
2469,Yogesh Gawande,1,74,5.9,1.6,9,74
2470,Zoya Salve,3,63,7.9,3,4,55
2471,Aarav Das,9,63,5.9,3.8,7,52
2472,Aditi Mane,1,85,5.9,2.1,7,46
2473,Aditya Joshi,5,77,5.1,5.9,6,65
2474,Akash More,3,93,7.4,4.5,6,49
2475,Akshay Raut,2,87,7.8,5.5,2,72
2476,Aman Sawant,5,63,7.6,4.3,10,95
2477,Amit Rathod,6,94,7.3,3.9,3,80
2478,Ananya Iyer,2,80,8.9,4.4,3,46
2479,Aniket Pandey,1,83,6.9,7.3,9,45
2480,Anjali Verma,2,99,8.4,3.8,2,89
2481,Arjun Kulkarni,7,86,7.6,5.5,8,88
2482,Aryan Agrawal,9,60,5.3,6.8,5,60
2483,Ashish Suryawanshi,2,67,8.2,5.3,8,65
2484,Ayush Chaudhary,4,77,7.3,2.6,3,61
2485,Bhavna Reddy,4,61,7.6,1.9,8,72
2486,Chetan Dubey,4,66,5.7,5.1,10,51
2487,Deepak Patil,3,92,6.7,6.1,6,92
2488,Deepika Deshmukh,1,65,8.5,6.4,7,62
2489,Dhruv Mehta,6,66,5.9,5.9,7,49
2490,Divya Wagh,4,80,5,1,5,56
2491,Gaurav Yadav,4,63,6,6.4,6,89
2492,Isha Nair,3,70,7,5.2,7,56
2493,Karan Saxena,10,98,8.3,7.9,2,85
2494,Kavya Sharma,7,85,7.6,6.4,6,82
2495,Kiran Jadhav,5,99,8.7,4,6,95
2496,Kunal Mishra,3,74,6.8,5.7,3,48
2497,Manish Bhosale,9,85,6.6,5.3,6,62
2498,Meera Tiwari,9,69,5.9,3.4,5,87
2499,Mohit Pande,1,75,5.9,4.7,6,47
2500,Neha Kapoor,10,67,7.9,2.4,4,41
2501,Nikhil Pawar,7,94,5.3,1.6,10,40
2502,Nisha Khan,1,67,6,6.1,7,44
2503,Pallavi Kale,8,68,8.5,3.7,7,84
2504,Pankaj Gaikwad,2,79,7.3,6.3,9,59
2505,Pooja Desai,1,77,5.2,4.4,2,47
2506,Prakash Dhumal,2,72,7.8,6.7,4,79
2507,Priya Malik,5,74,7,6.2,3,57
2508,Rahul Ingale,7,72,8.4,6.3,7,47
2509,Raj Singh,5,97,7.7,4,5,95
2510,Rakesh Shinde,2,83,5,7.7,8,72
2511,Riya Naik,2,97,5.8,3.8,10,64
2512,Rohan Kadam,9,100,6,6.6,5,91
2513,Rohit Lokhande,10,86,7.8,4.4,4,52
2514,Sachin Roy,8,93,7,2.6,6,73
2515,Sakshi Borkar,2,64,8,5.4,6,82
2516,Sameer Gupta,9,98,7.1,4.3,5,40
2517,Sana Chavan,7,79,6.3,2.8,5,55
2518,Sanjay Thakur,6,89,5.4,3.7,5,45
2519,Sanya Gawande,2,70,5.8,2.1,6,69
2520,Shivam Salve,10,63,6.6,7.9,6,78
2521,Shraddha Das,5,96,7.2,5.5,6,48
2522,Shreya Mane,1,78,8.8,2.2,4,47
2523,Sneha Joshi,3,65,6,6.4,7,65
2524,Sonali More,5,86,7.7,5.2,6,62
2525,Sonal Raut,1,62,5.6,6.1,4,46
2526,Sourabh Sawant,4,78,7.9,5.1,8,78
2527,Tanmay Rathod,5,88,5,1.4,9,83
2528,Tanya Iyer,10,89,7.6,2.4,5,63
2529,Varun Pandey,1,78,5.7,6.4,6,60
2530,Vikas Verma,6,75,5.7,6.3,10,48
2531,Vijay Kulkarni,10,94,7.2,6.3,4,57
2532,Vishal Agrawal,9,67,6.5,1.1,3,68
2533,Yash Suryawanshi,10,63,6.9,6.6,5,95
2534,Yogesh Chaudhary,2,66,6.2,4.1,6,50
2535,Zoya Reddy,9,92,8.8,5.9,5,86
2536,Aarav Dubey,10,79,6.2,2.9,7,68
2537,Aditi Patil,4,61,7.2,6.4,4,71
2538,Aditya Deshmukh,5,66,8.4,7.9,6,56
2539,Akash Mehta,6,61,7.7,2.8,2,92
2540,Akshay Wagh,5,93,6.3,6.5,10,43
2541,Aman Yadav,3,78,7.2,5.2,4,51
2542,Amit Nair,10,62,5.3,2.9,4,57
2543,Ananya Saxena,10,69,7.2,3.1,3,72
2544,Aniket Sharma,4,85,6.7,6.1,5,63
2545,Anjali Jadhav,9,84,8,3,10,92
2546,Arjun Mishra,4,93,8.4,1.3,7,50
2547,Aryan Bhosale,8,61,5.8,7.1,8,71
2548,Ashish Tiwari,6,62,5.3,5.1,7,67
2549,Ayush Pande,5,61,6.6,6.3,5,57
2550,Bhavna Kapoor,2,76,7.1,5.2,9,41
2551,Chetan Pawar,7,89,6.5,4.6,5,85
2552,Deepak Khan,4,87,7.5,6.4,9,51
2553,Deepika Kale,3,68,7,1.2,10,47
2554,Dhruv Gaikwad,2,86,8.7,3.2,2,71
2555,Divya Desai,10,86,6.6,5.4,3,48
2556,Gaurav Dhumal,2,67,5.3,7.6,8,75
2557,Isha Malik,8,90,6.2,3.8,3,80
2558,Karan Ingale,9,77,7.4,7.8,8,52
2559,Kavya Singh,1,62,6,6.3,4,43
2560,Kiran Shinde,6,76,6.1,4.4,7,45
2561,Kunal Naik,6,91,6.4,4,7,42
2562,Manish Kadam,4,88,8,1.9,4,67
2563,Meera Lokhande,7,71,8.8,5.3,9,61
2564,Mohit Roy,5,91,6.4,1.4,10,83
2565,Neha Borkar,5,75,5.8,4,3,62
2566,Nikhil Gupta,5,78,6.7,2.7,8,76
2567,Nisha Chavan,9,63,6.4,7.7,8,66
2568,Pallavi Thakur,7,100,9,3.5,4,63
2569,Pankaj Gawande,4,94,6.9,4.4,9,81
2570,Pooja Salve,10,67,7.7,3.6,4,68
2571,Prakash Das,9,82,8.7,2,4,71
2572,Priya Mane,10,91,7.5,3.5,8,65
2573,Rahul Joshi,8,80,6,6.5,3,79
2574,Raj More,4,68,7.4,5.3,10,57
2575,Rakesh Raut,8,99,6.6,4.1,5,42
2576,Riya Sawant,4,71,6.7,6.7,6,63
2577,Rohan Rathod,3,73,8.9,1,8,57
2578,Rohit Iyer,5,75,6.1,6.8,9,90
2579,Sachin Pandey,10,96,6.9,1.4,8,94
2580,Sakshi Verma,6,80,5.6,7.1,5,52
2581,Sameer Kulkarni,4,89,5.7,7.6,8,63
2582,Sana Agrawal,5,96,7.4,6.7,5,64
2583,Sanjay Suryawanshi,3,98,8,1.1,6,52
2584,Sanya Chaudhary,7,95,7.5,4.7,8,40
2585,Shivam Reddy,4,97,6.3,6.8,6,95
2586,Shraddha Dubey,6,98,5.2,4.8,2,76
2587,Shreya Patil,4,100,6.9,3.5,2,63
2588,Sneha Deshmukh,4,86,7,4.3,3,50
2589,Sonali Mehta,10,65,8.1,1.6,2,66
2590,Sonal Wagh,4,64,7.6,4.5,8,55
2591,Sourabh Yadav,1,92,8.5,1.2,3,52
2592,Tanmay Nair,4,72,8.1,5.5,4,93
2593,Tanya Saxena,6,92,6.5,3.7,4,76
2594,Varun Sharma,1,98,7.5,2.3,3,57
2595,Vikas Jadhav,4,86,8,1.1,9,51
2596,Vijay Mishra,2,91,8.8,7.5,2,83
2597,Vishal Bhosale,6,71,6.7,4.9,3,74
2598,Yash Tiwari,8,77,7.6,5.5,4,87
2599,Yogesh Pande,10,99,6.6,6.5,2,82
2600,Zoya Kapoor,4,93,8,5.4,4,62
2601,Aarav Pawar,9,68,8.6,3.9,3,76
2602,Aditi Khan,3,98,8.7,5.4,5,61
2603,Aditya Kale,8,80,5.6,2.8,3,45
2604,Akash Gaikwad,6,94,5.8,4.9,10,41
2605,Akshay Desai,8,81,8,2.4,9,44
2606,Aman Dhumal,8,84,7.5,7.4,7,91
2607,Amit Malik,6,66,8.6,4.6,7,87
2608,Ananya Ingale,3,73,6.3,2.6,8,61
2609,Aniket Singh,6,89,8.4,5.5,10,90
2610,Anjali Shinde,9,94,7.7,1.6,3,81
2611,Arjun Naik,10,63,5.8,4,6,47
2612,Aryan Kadam,10,63,5.5,7.1,3,52
2613,Ashish Lokhande,2,88,7.8,6.4,6,61
2614,Ayush Roy,6,78,5.6,5.9,10,85
2615,Bhavna Borkar,2,94,8.2,4.3,7,76
2616,Chetan Gupta,7,62,7.2,4.1,7,62
2617,Deepak Chavan,10,74,6.9,1.1,2,86
2618,Deepika Thakur,1,61,6.1,5.2,9,58
2619,Dhruv Gawande,7,89,8.9,5,8,90
2620,Divya Salve,10,95,7.9,1,5,80
2621,Gaurav Das,9,66,8.1,2,5,79
2622,Isha Mane,4,73,8.1,1.1,7,44
2623,Karan Joshi,2,94,7.3,2.8,8,48
2624,Kavya More,10,61,8.8,1,6,95
2625,Kiran Raut,10,99,7.3,3.9,9,83
2626,Kunal Sawant,6,96,7.1,4.3,3,54
2627,Manish Rathod,10,66,6.1,4.1,8,88
2628,Meera Iyer,1,65,6.1,2.4,9,57
2629,Mohit Pandey,7,88,7.9,4.7,8,59
2630,Neha Verma,1,60,6.3,6.7,5,57
2631,Nikhil Kulkarni,10,80,7.9,3,6,67
2632,Nisha Agrawal,7,62,8.8,3.2,6,82
2633,Pallavi Suryawanshi,10,81,6.8,4.8,4,49
2634,Pankaj Chaudhary,6,74,5.4,2.6,3,94
2635,Pooja Reddy,1,88,7.7,3.4,3,57
2636,Prakash Dubey,1,96,5,4.2,7,94
2637,Priya Patil,4,80,8.1,3.7,4,88
2638,Rahul Deshmukh,8,86,7.1,6.7,9,70
2639,Raj Mehta,2,84,7,6.9,9,44
2640,Rakesh Wagh,9,100,7.3,3.8,5,72
2641,Riya Yadav,3,69,7.1,4.1,5,82
2642,Rohan Nair,5,69,6.3,7.7,10,94
2643,Rohit Saxena,3,75,6.1,4.5,2,45
2644,Sachin Sharma,5,90,6.7,8,4,81
2645,Sakshi Jadhav,5,95,8.6,6.3,8,56
2646,Sameer Mishra,1,71,5.5,2.8,9,81
2647,Sana Bhosale,6,64,6.3,2.6,6,72
2648,Sanjay Tiwari,8,84,5.8,2.1,8,88
2649,Sanya Pande,10,84,6.7,6.6,3,40
2650,Shivam Kapoor,4,75,5.5,3.1,10,68
2651,Shraddha Pawar,9,67,8,5.7,7,77
2652,Shreya Khan,9,94,5.4,4.8,8,61
2653,Sneha Kale,10,94,7.7,6.8,3,57
2654,Sonali Gaikwad,4,90,6.1,6.3,6,58
2655,Sonal Desai,9,83,6.9,1.4,8,81
2656,Sourabh Dhumal,6,70,5.8,3.4,5,51
2657,Tanmay Malik,1,76,7.9,4.6,10,94
2658,Tanya Ingale,3,62,8.8,6.6,9,51
2659,Varun Singh,7,70,5.9,6,3,63
2660,Vikas Shinde,2,78,8.8,4.8,9,95
2661,Vijay Naik,5,77,6.3,6.7,5,41
2662,Vishal Kadam,8,63,7.2,4,7,58
2663,Yash Lokhande,2,99,7.8,1.4,5,87
2664,Yogesh Roy,5,70,5.8,7.1,8,57
2665,Zoya Borkar,3,80,6.8,4.7,5,55
2666,Aarav Gupta,6,79,5.3,6.7,6,40
2667,Aditi Chavan,3,79,7.8,3.7,7,48
2668,Aditya Thakur,10,94,6.7,5.1,3,50
2669,Akash Gawande,1,90,8.6,3.3,5,89
2670,Akshay Salve,10,95,6.1,3.9,2,70
2671,Aman Das,8,75,8.7,2,2,53
2672,Amit Mane,9,70,5.6,6.2,7,85
2673,Ananya Joshi,9,77,7.4,3,4,73
2674,Aniket More,2,83,6.2,3.1,8,57
2675,Anjali Raut,10,73,5.7,3.5,8,54
2676,Arjun Sawant,6,78,5.4,4,7,52
2677,Aryan Rathod,10,66,7.6,5,5,79
2678,Ashish Iyer,9,83,5.9,5.8,7,80
2679,Ayush Pandey,6,89,7.3,5.7,9,76
2680,Bhavna Verma,4,81,8.9,4,5,65
2681,Chetan Kulkarni,2,95,6.3,4.4,5,68
2682,Deepak Agrawal,2,100,5.1,2,4,90
2683,Deepika Suryawanshi,4,97,5.6,4.7,3,71
2684,Dhruv Chaudhary,9,63,5.5,7.1,2,74
2685,Divya Reddy,6,96,6.9,4.2,2,52
2686,Gaurav Dubey,5,73,8,7.6,3,65
2687,Isha Patil,3,78,6.2,2.1,8,41
2688,Karan Deshmukh,6,76,5.6,6.2,7,65
2689,Kavya Mehta,7,71,7.6,6,2,84
2690,Kiran Wagh,10,95,6.2,5.8,8,77
2691,Kunal Yadav,8,86,7.3,5.6,8,89
2692,Manish Nair,7,99,8.7,1.2,10,59
2693,Meera Saxena,10,99,6.2,6.2,10,83
2694,Mohit Sharma,5,77,7,4.5,2,81
2695,Neha Jadhav,10,89,8.2,4.7,6,79
2696,Nikhil Mishra,4,80,7.8,1.4,9,84
2697,Nisha Bhosale,2,80,8,2.3,4,66
2698,Pallavi Tiwari,5,90,8.1,7.4,7,59
2699,Pankaj Pande,2,88,7.2,3.2,2,72
2700,Pooja Kapoor,2,97,7.1,3.8,4,61
2701,Prakash Pawar,9,91,7.9,2.3,10,78
2702,Priya Khan,8,85,7.8,5.4,8,88
2703,Rahul Kale,3,97,7.7,6.2,4,41
2704,Raj Gaikwad,9,64,6.5,7.4,10,74
2705,Rakesh Desai,1,91,8.3,4.9,3,63
2706,Riya Dhumal,3,76,5.9,2.9,5,45
2707,Rohan Malik,8,77,5.6,1.5,5,52
2708,Rohit Ingale,4,92,6.4,2.9,7,86
2709,Sachin Singh,8,71,6,5.3,4,60
2710,Sakshi Shinde,9,96,7.7,7.8,4,44
2711,Sameer Naik,1,80,5.9,1.6,8,81
2712,Sana Kadam,1,74,7.6,3.7,3,53
2713,Sanjay Lokhande,10,73,7.1,5.7,3,60
2714,Sanya Roy,6,77,5.6,5,3,50
2715,Shivam Borkar,6,98,6,5.6,4,81
2716,Shraddha Gupta,5,64,7.1,4.2,2,91
2717,Shreya Chavan,5,80,7.9,2.9,2,94
2718,Sneha Thakur,7,94,6.6,4.4,8,44
2719,Sonali Gawande,6,79,5.9,3.7,6,91
2720,Sonal Salve,2,83,6.2,6,3,75
2721,Sourabh Das,7,74,5.4,2.2,4,86
2722,Tanmay Mane,7,65,5.1,4.5,8,44
2723,Tanya Joshi,2,86,8.9,7.7,9,87
2724,Varun More,4,97,5.4,4.7,9,58
2725,Vikas Raut,8,81,5.5,2.7,3,62
2726,Vijay Sawant,7,77,8.5,7.6,9,90
2727,Vishal Rathod,2,65,7.7,2.7,5,80
2728,Yash Iyer,1,98,6.7,6.3,4,68
2729,Yogesh Pandey,6,95,7.6,1.8,7,77
2730,Zoya Verma,5,96,8.7,7,3,59
2731,Aarav Kulkarni,10,74,5.4,2.3,6,95
2732,Aditi Agrawal,6,85,6,3.8,5,43
2733,Aditya Suryawanshi,10,77,8.4,7.8,7,72
2734,Akash Chaudhary,3,69,8.1,5.1,3,42
2735,Akshay Reddy,5,68,9,2.8,2,64
2736,Aman Dubey,2,75,6.3,1,5,68
2737,Amit Patil,6,82,8.8,1,10,86
2738,Ananya Deshmukh,2,65,6.4,2.9,7,92
2739,Aniket Mehta,5,88,7.9,4.7,6,81
2740,Anjali Wagh,4,78,8.5,4.4,7,93
2741,Arjun Yadav,2,96,5.7,7.5,6,46
2742,Aryan Nair,1,71,5.8,6.3,3,69
2743,Ashish Saxena,6,62,7.3,7.5,10,73
2744,Ayush Sharma,10,72,8.4,4.6,4,44
2745,Bhavna Jadhav,2,99,5.3,4.1,7,73
2746,Chetan Mishra,5,73,8.4,5,9,42
2747,Deepak Bhosale,3,88,6.4,3.6,7,75
2748,Deepika Tiwari,9,94,6.6,2.5,10,52
2749,Dhruv Pande,5,71,6.4,6.9,3,92
2750,Divya Kapoor,10,86,8.6,5.8,7,58
2751,Gaurav Pawar,3,68,5.5,3.3,2,73
2752,Isha Khan,1,74,7.3,4.1,7,74
2753,Karan Kale,6,72,5.6,2.6,3,88
2754,Kavya Gaikwad,7,87,8.7,4.9,7,58
2755,Kiran Desai,10,95,8.2,3.5,4,60
2756,Kunal Dhumal,9,70,5.9,7.1,3,78
2757,Manish Malik,9,71,6.2,4.7,9,43
2758,Meera Ingale,7,93,6.5,3.9,10,71
2759,Mohit Singh,4,78,6.6,6.2,3,61
2760,Neha Shinde,5,81,8.3,7.3,3,94
2761,Nikhil Naik,2,88,7.3,6.7,2,69
2762,Nisha Kadam,5,65,6.7,4.5,8,83
2763,Pallavi Lokhande,4,95,7.9,3.5,10,86
2764,Pankaj Roy,1,74,6.8,5.6,3,48
2765,Pooja Borkar,3,87,5.5,6.7,6,75
2766,Prakash Gupta,6,77,5.4,7.9,8,78
2767,Priya Chavan,4,90,6.3,4.2,5,64
2768,Rahul Thakur,10,85,7.4,5.7,8,51
2769,Raj Gawande,5,67,5.5,3.1,8,65
2770,Rakesh Salve,10,67,7.2,1.6,8,42
2771,Riya Das,7,95,6.1,2.8,8,95
2772,Rohan Mane,1,81,7.8,1.1,5,44
2773,Rohit Joshi,3,71,5.1,4.6,5,47
2774,Sachin More,8,65,6.9,3.6,7,47
2775,Sakshi Raut,6,65,5.2,5.7,2,51
2776,Sameer Sawant,4,97,6.3,5.3,7,50
2777,Sana Rathod,6,100,5.1,2.2,2,75
2778,Sanjay Iyer,10,76,6.9,5.7,8,46
2779,Sanya Pandey,4,68,8.1,2.3,7,79
2780,Shivam Verma,1,77,5.4,1,6,62
2781,Shraddha Kulkarni,4,65,7.9,7.8,4,62
2782,Shreya Agrawal,10,82,7.3,1.2,6,68
2783,Sneha Suryawanshi,8,85,7,3.4,7,41
2784,Sonali Chaudhary,9,100,7.4,5.5,8,68
2785,Sonal Reddy,10,73,6.3,3.6,10,69
2786,Sourabh Dubey,2,68,7.8,3.7,3,81
2787,Tanmay Patil,3,65,8.1,6.1,2,48
2788,Tanya Deshmukh,1,75,8.1,5.2,7,42
2789,Varun Mehta,1,84,6.1,4.6,3,43
2790,Vikas Wagh,9,62,7.6,7.2,3,93
2791,Vijay Yadav,10,91,5.6,1.8,4,59
2792,Vishal Nair,2,78,7,4.3,8,53
2793,Yash Saxena,8,92,5,2.7,2,47
2794,Yogesh Sharma,6,79,5.8,1.3,5,54
2795,Zoya Jadhav,1,66,7.5,7.9,2,64
2796,Aarav Mishra,10,60,8.5,6.1,9,94
2797,Aditi Bhosale,9,82,5.2,2.5,8,82
2798,Aditya Tiwari,6,82,7.2,3.8,2,87
2799,Akash Pande,8,93,7.5,2.6,4,42
2800,Akshay Kapoor,4,95,8.7,5.8,6,72
2801,Aman Pawar,8,66,7.6,3.5,6,67
2802,Amit Khan,5,72,5.4,7.4,3,50
2803,Ananya Kale,10,68,5.6,2.5,6,67
2804,Aniket Gaikwad,1,64,7.5,3.4,9,72
2805,Anjali Desai,2,60,5.9,7.5,3,40
2806,Arjun Dhumal,10,63,8.7,7.2,3,94
2807,Aryan Malik,3,81,8.7,3.1,5,81
2808,Ashish Ingale,4,66,8.8,4.4,6,91
2809,Ayush Singh,8,67,6.2,7.2,4,45
2810,Bhavna Shinde,2,64,7.9,5.7,2,43
2811,Chetan Naik,6,89,7.7,5.5,2,92
2812,Deepak Kadam,3,86,5.1,5.6,9,92
2813,Deepika Lokhande,2,99,6.1,7.4,3,75
2814,Dhruv Roy,10,64,5.8,4.6,4,51
2815,Divya Borkar,2,68,6.5,2.3,8,56
2816,Gaurav Gupta,1,78,8.8,4.3,7,84
2817,Isha Chavan,7,86,8.4,6.1,2,91
2818,Karan Thakur,9,65,6.2,4.4,3,77
2819,Kavya Gawande,2,68,7.1,3.2,6,62
2820,Kiran Salve,8,77,5.8,5.7,5,86
2821,Kunal Das,6,60,6.1,4.2,10,54
2822,Manish Mane,9,76,5.3,7.7,3,47
2823,Meera Joshi,2,91,7.6,3.5,2,61
2824,Mohit More,10,81,7.6,6,6,66
2825,Neha Raut,7,77,8.4,4.9,10,74
2826,Nikhil Sawant,9,80,8.5,1.5,2,78
2827,Nisha Rathod,4,98,5.6,4.3,9,80
2828,Pallavi Iyer,10,81,8,1.2,10,51
2829,Pankaj Pandey,7,81,5.5,6.5,5,77
2830,Pooja Verma,2,98,6.5,6.1,5,42
2831,Prakash Kulkarni,10,66,7.1,1.4,10,91
2832,Priya Agrawal,8,63,5.2,4.5,7,64
2833,Rahul Suryawanshi,4,78,5.6,7.7,6,93
2834,Raj Chaudhary,6,73,6.1,3,4,88
2835,Rakesh Reddy,4,68,5.5,7.3,10,51
2836,Riya Dubey,6,64,8.7,2.1,4,46
2837,Rohan Patil,10,95,6.2,1,5,91
2838,Rohit Deshmukh,9,85,7,4.7,9,67
2839,Sachin Mehta,3,88,9,2.7,6,45
2840,Sakshi Wagh,10,64,7.3,7.2,8,74
2841,Sameer Yadav,5,73,6.6,5.7,10,93
2842,Sana Nair,8,85,8.7,5.8,7,73
2843,Sanjay Saxena,8,81,5.9,5.7,3,54
2844,Sanya Sharma,5,88,5.7,5.8,8,58
2845,Shivam Jadhav,5,87,7.1,6.2,7,54
2846,Shraddha Mishra,5,76,6.7,5.7,3,70
2847,Shreya Bhosale,9,92,8.2,6.8,2,63
2848,Sneha Tiwari,4,70,5.2,4.9,10,59
2849,Sonali Pande,3,63,7.5,3.5,2,50
2850,Sonal Kapoor,4,97,7.8,4.3,6,41
2851,Sourabh Pawar,2,60,8.9,4.1,10,86
2852,Tanmay Khan,4,71,5.6,3.3,9,84
2853,Tanya Kale,2,64,6,3.9,9,46
2854,Varun Gaikwad,1,69,8.7,3.7,8,52
2855,Vikas Desai,8,76,7.5,1.8,6,64
2856,Vijay Dhumal,1,65,5.2,6.8,4,73
2857,Vishal Malik,6,79,5.3,6.3,10,90
2858,Yash Ingale,8,98,8.1,3.4,7,79
2859,Yogesh Singh,8,65,7.3,7.6,5,75
2860,Zoya Shinde,5,97,7.3,7.6,10,81
2861,Aarav Naik,2,76,8.5,7,5,74
2862,Aditi Kadam,10,84,6,1.2,2,92
2863,Aditya Lokhande,9,78,5.6,3.6,7,95
2864,Akash Roy,7,72,7.5,4.2,5,65
2865,Akshay Borkar,1,64,8.5,6,7,41
2866,Aman Gupta,1,84,6.1,5.4,7,95
2867,Amit Chavan,4,97,7.7,5.7,7,57
2868,Ananya Thakur,2,81,5.6,6.4,5,55
2869,Aniket Gawande,9,84,5.7,7.6,4,47
2870,Anjali Salve,3,86,8.6,4.9,4,82
2871,Arjun Das,3,75,5.5,7.3,10,50
2872,Aryan Mane,10,64,5.1,6.7,8,94
2873,Ashish Joshi,9,80,8.1,3.4,5,52
2874,Ayush More,3,95,6.5,6.7,10,44
2875,Bhavna Raut,4,72,6.6,1.8,8,75
2876,Chetan Sawant,6,95,8.2,2.1,6,51
2877,Deepak Rathod,7,95,5.7,7.9,9,55
2878,Deepika Iyer,10,70,7.6,4,10,45
2879,Dhruv Pandey,9,83,6.3,4.2,7,77
2880,Divya Verma,10,90,5.4,7.7,2,52
2881,Gaurav Kulkarni,1,80,7.7,3.5,5,81
2882,Isha Agrawal,3,88,6.3,2.7,4,54
2883,Karan Suryawanshi,6,97,8.5,1.5,8,62
2884,Kavya Chaudhary,1,85,8.7,4.7,2,67
2885,Kiran Reddy,4,94,8.4,2.4,6,70
2886,Kunal Dubey,2,92,6.3,1.5,5,86
2887,Manish Patil,10,93,5.9,6.7,5,47
2888,Meera Deshmukh,1,94,8.6,3.3,7,52
2889,Mohit Mehta,2,69,6.8,5.1,6,82
2890,Neha Wagh,2,60,7.8,1.7,3,87
2891,Nikhil Yadav,2,66,8.3,4.5,9,63
2892,Nisha Nair,6,70,6.1,5.4,6,40
2893,Pallavi Saxena,4,88,5.5,4.1,3,86
2894,Pankaj Sharma,10,80,7.5,3.4,8,74
2895,Pooja Jadhav,3,79,7.4,3.2,5,69
2896,Prakash Mishra,6,60,6.1,1.8,7,61
2897,Priya Bhosale,7,88,7.3,1.8,8,79
2898,Rahul Tiwari,7,74,8.2,4.5,7,56
2899,Raj Pande,8,91,6.4,2,10,60
2900,Rakesh Kapoor,3,64,6,2.6,7,83
2901,Riya Pawar,6,72,7.9,2.2,5,60
2902,Rohan Khan,9,62,8.1,6.6,10,93
2903,Rohit Kale,9,71,8.8,4.1,6,64
2904,Sachin Gaikwad,7,97,5.6,4.9,8,71
2905,Sakshi Desai,7,80,8.6,5.1,4,75
2906,Sameer Dhumal,9,78,8.1,3.8,10,79
